Loan_ID,Disbursement_Date,Sector,Region,Loan_Amount,Tenure_Months,Interest_Rate,Outstanding_Principal,Days_Past_Due
MSME-02663,2024-04-07,Trading,West,13410000.0,60,17.63,8624684.08,0
MSME-02664,2022-04-20,Agriculture Tech,South,13130000.0,48,16.05,0.0,0
MSME-02665,2024-12-10,Agriculture Tech,South,8970000.0,12,11.58,0.0,0
MSME-02666,2021-10-02,Trading,South,7000000.0,48,15.69,0.0,0
MSME-02667,2021-12-19,Manufacturing,East,16730000.0,24,15.53,0.0,15
MSME-02668,2025-09-27,Agriculture Tech,East,15190000.0,36,12.53,11587573.42,75
MSME-02669,2022-04-08,Education,West,6490000.0,48,16.31,0.0,0
MSME-02670,2022-02-18,Trading,South,2150000.0,36,11.61,0.0,0
MSME-02671,2023-07-13,Agriculture Tech,West,1530000.0,36,14.43,0.0,0
MSME-02672,2024-02-01,Trading,South,1980000.0,48,11.07,847695.13,0
MSME-02673,2021-08-08,Education,West,11700000.0,48,17.78,0.0,0
MSME-02674,2026-04-22,Manufacturing,South,1130000.0,60,16.26,1093373.34,0
MSME-02675,2025-07-28,Personal Loan,South,6800000.0,12,12.11,80145.24,0
MSME-02676,2024-07-10,Trading,South,15090000.0,60,13.39,10075801.81,0
MSME-02677,2022-02-19,Trading,East,5960000.0,12,12.12,0.0,0
MSME-02678,2024-08-22,Manufacturing,West,15290000.0,48,16.37,9126232.59,0
MSME-02679,2025-09-10,Manufacturing,North,14930000.0,12,11.41,2089973.98,0
MSME-02680,2025-03-18,Services,North,4990000.0,24,16.88,1793809.09,0
MSME-02681,2025-05-12,Trading,West,14600000.0,60,17.6,12153329.46,0
MSME-02682,2022-02-12,Personal Loan,South,14980000.0,60,15.74,2099103.16,45
MSME-02683,2026-03-22,Manufacturing,East,8010000.0,60,12.49,7620070.04,15
MSME-02684,2022-10-19,Trading,South,4290000.0,36,13.52,0.0,0
MSME-02685,2021-05-13,Trading,North,10470000.0,36,14.34,0.0,0
MSME-02686,2024-04-20,Manufacturing,West,18440000.0,48,15.23,9316718.51,45
MSME-02687,2023-05-25,Manufacturing,East,12830000.0,48,15.68,3252349.29,0
MSME-02688,2021-06-16,Trading,South,3540000.0,36,14.88,0.0,0
MSME-02689,2022-01-13,Services,South,13690000.0,60,13.46,1541742.64,15
MSME-02690,2024-10-10,Trading,West,8600000.0,36,17.24,3984468.14,0
MSME-02691,2025-10-30,Services,North,11870000.0,12,11.57,3367822.82,0
MSME-02692,2024-09-05,Services,West,14710000.0,60,14.26,10316827.51,0
MSME-02693,2025-02-16,Manufacturing,South,10350000.0,36,16.43,6012924.92,45
MSME-02694,2021-06-03,Services,South,16300000.0,48,11.43,0.0,120
MSME-02695,2025-06-06,Household Loan,West,14470000.0,36,15.94,9792374.35,0
MSME-02696,2022-08-14,Services,East,12340000.0,24,16.74,0.0,0
MSME-02697,2026-01-07,Agriculture Tech,South,3100000.0,36,15.63,2646460.02,0
MSME-02698,2026-05-31,Trading,East,16740000.0,60,11.09,16395973.63,0
MSME-02699,2025-08-06,Education,South,18720000.0,36,12.26,13434203.91,15
MSME-02700,2024-12-20,Education,South,2830000.0,48,13.39,1874677.72,0
MSME-02701,2025-01-12,Services,West,9820000.0,12,12.64,0.0,0
MSME-02702,2024-10-14,Household Loan,West,5250000.0,24,17.74,653734.83,0
MSME-02703,2023-10-30,Manufacturing,East,15120000.0,60,15.56,8225542.19,0
MSME-02704,2026-04-20,Manufacturing,South,14460000.0,48,13.08,13759764.64,0
MSME-02705,2026-03-21,Education,North,2900000.0,24,17.51,2483888.71,0
MSME-02706,2022-08-20,Personal Loan,North,17550000.0,36,16.18,0.0,0
MSME-02707,2022-05-08,Manufacturing,South,3700000.0,24,12.99,0.0,0
MSME-02708,2023-02-02,Trading,West,15970000.0,12,13.65,0.0,0
MSME-02709,2025-07-02,Manufacturing,South,9190000.0,24,12.4,4596916.2,0
MSME-02710,2023-12-16,Trading,West,6630000.0,24,17.8,0.0,0
MSME-02711,2024-06-13,Education,North,3250000.0,36,14.62,1094935.33,0
MSME-02712,2024-07-28,Services,South,3440000.0,36,17.27,1344471.95,0
MSME-02713,2025-11-05,Trading,North,13270000.0,60,13.43,11878187.85,0
MSME-02714,2026-04-16,Trading,South,11050000.0,36,17.03,10295113.15,0
MSME-02715,2023-10-13,Manufacturing,North,2530000.0,24,11.38,0.0,15
MSME-02716,2022-08-06,Trading,West,2340000.0,12,17.87,0.0,0
MSME-02717,2021-03-23,Agriculture Tech,North,1540000.0,36,17.38,0.0,0
MSME-02718,2024-07-30,Household Loan,West,14900000.0,60,13.54,10113836.54,0
MSME-02719,2025-02-24,Personal Loan,South,14270000.0,60,16.42,11326790.38,15
MSME-02720,2022-12-25,Manufacturing,West,1260000.0,24,16.27,0.0,0
MSME-02721,2024-03-21,Personal Loan,South,11250000.0,36,17.31,2903961.24,0
MSME-02722,2025-02-12,Education,West,1790000.0,36,13.15,1012054.89,0
MSME-02723,2024-11-04,Education,North,18080000.0,60,14.26,13215700.76,45
MSME-02724,2024-08-23,Services,East,18150000.0,36,17.05,7547823.83,0
MSME-02725,2024-10-06,Trading,West,13990000.0,24,16.45,1547311.78,0
MSME-02726,2022-03-25,Trading,North,18530000.0,12,13.75,0.0,0
MSME-02727,2025-07-29,Manufacturing,North,16250000.0,24,16.92,8918159.91,0
MSME-02728,2024-07-19,Trading,South,16590000.0,36,11.33,6001972.66,0
MSME-02729,2022-12-13,Trading,West,11440000.0,24,16.47,0.0,0
MSME-02730,2025-04-01,Services,South,6190000.0,48,12.45,4480042.52,0
MSME-02731,2023-09-27,Education,South,4430000.0,48,13.0,1515766.04,45
MSME-02732,2026-07-07,Services,North,6610000.0,36,14.45,6551105.72,0
MSME-02733,2023-08-09,Manufacturing,North,12610000.0,36,14.15,71492.24,0
MSME-02734,2023-01-18,Household Loan,West,3540000.0,12,14.64,0.0,15
MSME-02735,2026-07-16,Household Loan,North,5250000.0,24,14.81,5231175.56,0
MSME-02736,2022-07-02,Education,East,9410000.0,12,13.32,0.0,0
MSME-02737,2022-08-30,Household Loan,West,4740000.0,36,12.23,0.0,0
MSME-02738,2022-08-26,Services,North,11810000.0,36,16.38,0.0,0
MSME-02739,2021-02-23,Household Loan,East,18470000.0,60,13.8,0.0,0
MSME-02740,2022-05-11,Manufacturing,North,14990000.0,12,14.54,0.0,0
MSME-02741,2023-03-03,Trading,East,13360000.0,36,15.51,0.0,0
MSME-02742,2023-04-01,Trading,North,11700000.0,48,17.37,2499716.23,0
MSME-02743,2021-03-18,Manufacturing,East,9810000.0,60,15.95,0.0,0
MSME-02744,2024-11-07,Manufacturing,South,3810000.0,24,11.32,587599.13,0
MSME-02745,2024-08-27,Agriculture Tech,South,17900000.0,60,16.87,12721047.48,0
MSME-02746,2022-09-21,Education,South,5050000.0,24,17.93,0.0,15
MSME-02747,2024-07-28,Services,North,1920000.0,48,14.31,1094333.8,0
MSME-02748,2023-02-02,Manufacturing,East,15030000.0,24,17.79,0.0,0
MSME-02749,2023-06-01,Personal Loan,South,3590000.0,12,14.83,0.0,0
MSME-02750,2021-11-22,Agriculture Tech,East,7500000.0,24,14.22,0.0,0
MSME-02751,2024-10-21,Trading,North,660000.0,24,13.32,86309.02,0
MSME-02752,2021-10-30,Agriculture Tech,East,2830000.0,60,15.6,171117.75,0
MSME-02753,2025-09-14,Trading,North,3550000.0,48,12.61,2932800.19,120
MSME-02754,2021-11-15,Trading,South,1180000.0,24,11.73,0.0,0
MSME-02755,2025-08-14,Household Loan,North,13170000.0,12,11.19,809196.86,0
MSME-02756,2022-03-22,Trading,East,16760000.0,60,13.05,2676966.43,0
MSME-02757,2022-11-21,Services,South,7530000.0,48,13.77,692492.16,0
MSME-02758,2021-02-17,Personal Loan,West,17500000.0,48,14.86,0.0,45
MSME-02759,2026-03-31,Education,West,4350000.0,36,13.05,3980338.51,45
MSME-02760,2022-09-11,Manufacturing,North,6580000.0,12,17.89,0.0,0
MSME-02761,2023-06-15,Manufacturing,East,3100000.0,60,13.04,1393271.91,0
MSME-02762,2021-02-07,Manufacturing,North,12450000.0,60,14.09,0.0,0
MSME-02763,2021-02-24,Agriculture Tech,South,8460000.0,12,11.72,0.0,0
MSME-02764,2026-01-19,Trading,East,12300000.0,48,12.82,11076067.89,120
MSME-02765,2023-12-03,Manufacturing,East,15260000.0,24,11.34,0.0,0
MSME-02766,2021-12-14,Household Loan,East,10960000.0,12,14.92,0.0,0
MSME-02767,2021-04-05,Services,South,12590000.0,60,16.26,0.0,0
MSME-02768,2022-07-02,Trading,South,18710000.0,12,12.37,0.0,0
MSME-02769,2022-04-03,Services,North,6050000.0,48,13.58,0.0,0
MSME-02770,2024-10-15,Agriculture Tech,East,7250000.0,36,11.12,3232856.59,0
MSME-02771,2025-03-09,Manufacturing,South,14380000.0,36,16.88,8650093.74,0
MSME-02772,2025-04-03,Trading,East,12260000.0,24,16.46,4682202.34,0
MSME-02773,2023-09-16,Personal Loan,North,3650000.0,24,11.44,0.0,0
MSME-02774,2022-08-13,Services,South,7590000.0,48,13.55,27252.4,0
MSME-02775,2026-05-11,Services,South,9410000.0,24,17.69,8644509.61,0
MSME-02776,2023-06-25,Trading,North,8450000.0,36,13.74,0.0,0
MSME-02777,2023-03-11,Manufacturing,South,3650000.0,48,14.68,685858.76,0
MSME-02778,2021-03-03,Manufacturing,West,18500000.0,48,13.49,0.0,0
MSME-02779,2022-12-15,Trading,West,15270000.0,48,15.17,1759862.28,0
MSME-02780,2026-06-30,Trading,South,9680000.0,12,17.85,9210846.03,0
MSME-02781,2021-03-19,Manufacturing,South,13630000.0,24,17.98,0.0,0
MSME-02782,2021-01-12,Personal Loan,North,17960000.0,60,16.42,0.0,0
MSME-02783,2022-11-27,Household Loan,West,2810000.0,36,13.83,0.0,0
MSME-02784,2022-07-08,Education,North,5080000.0,24,14.46,0.0,0
MSME-02785,2021-05-10,Personal Loan,West,10900000.0,36,13.5,0.0,15
MSME-02786,2021-05-08,Trading,South,16000000.0,24,17.9,0.0,0
MSME-02787,2021-11-13,Household Loan,South,820000.0,60,15.95,58836.88,0
MSME-02788,2024-05-08,Manufacturing,West,19680000.0,36,14.14,5883679.96,0
MSME-02789,2021-06-10,Household Loan,North,9150000.0,60,11.08,0.0,0
MSME-02790,2023-11-26,Household Loan,South,7250000.0,36,14.64,923001.65,0
MSME-02791,2021-12-28,Education,South,5930000.0,12,17.89,0.0,75
MSME-02792,2022-11-19,Household Loan,North,3570000.0,12,14.66,0.0,0
MSME-02793,2021-04-24,Services,South,15850000.0,36,12.28,0.0,0
MSME-02794,2022-12-12,Trading,East,19110000.0,36,11.15,0.0,0
MSME-02795,2025-02-21,Trading,East,8330000.0,60,13.48,6493507.65,0
MSME-02796,2026-01-03,Services,North,19050000.0,48,17.43,17154246.01,0
MSME-02797,2023-05-08,Manufacturing,West,16490000.0,36,17.98,0.0,0
MSME-02798,2025-10-27,Agriculture Tech,North,9670000.0,24,17.62,6497359.1,0
MSME-02799,2022-04-20,Household Loan,North,13510000.0,24,16.11,0.0,0
MSME-02800,2024-02-09,Manufacturing,South,8760000.0,24,14.91,0.0,0
MSME-02801,2022-09-25,Education,North,11220000.0,12,15.13,0.0,0
MSME-02802,2022-10-11,Household Loan,North,1260000.0,60,14.77,383884.15,0
MSME-02803,2021-06-23,Household Loan,West,13960000.0,12,15.95,0.0,120
MSME-02804,2024-03-03,Household Loan,South,1150000.0,24,13.93,0.0,0
MSME-02805,2021-09-16,Services,North,16360000.0,36,15.68,0.0,0
MSME-02806,2024-09-26,Household Loan,North,16520000.0,24,11.85,1505030.42,0
MSME-02807,2025-10-29,Education,East,4820000.0,36,12.86,3810658.47,45
MSME-02808,2022-04-30,Manufacturing,West,6540000.0,60,16.85,1308600.63,0
MSME-02809,2024-02-07,Services,South,9680000.0,48,17.33,4475876.56,0
MSME-02810,2023-08-05,Education,North,11970000.0,36,14.77,13699.62,0
MSME-02811,2025-07-01,Trading,North,5820000.0,12,11.22,0.0,0
MSME-02812,2024-05-28,Agriculture Tech,North,11890000.0,24,17.49,0.0,0
MSME-02813,2024-01-15,Agriculture Tech,North,6030000.0,24,15.91,0.0,0
MSME-02814,2025-07-20,Manufacturing,South,1200000.0,24,13.9,634743.88,0
MSME-02815,2022-08-23,Services,North,150000.0,36,15.19,0.0,0
MSME-02816,2023-07-22,Education,South,2110000.0,60,14.01,1006633.51,0
MSME-02817,2022-08-13,Services,South,15870000.0,36,14.26,0.0,0
MSME-02818,2023-05-29,Manufacturing,West,19230000.0,12,17.21,0.0,0
MSME-02819,2021-02-26,Manufacturing,West,8600000.0,24,12.13,0.0,0
MSME-02820,2025-05-16,Trading,South,10300000.0,36,11.73,6634215.61,0
MSME-02821,2025-10-29,Household Loan,South,3020000.0,24,11.02,1992842.48,0
MSME-02822,2023-06-09,Trading,South,11070000.0,12,13.2,0.0,0
MSME-02823,2022-01-09,Agriculture Tech,South,2980000.0,48,12.03,0.0,0
MSME-02824,2024-08-28,Trading,East,12260000.0,48,12.54,7142247.36,0
MSME-02825,2021-09-13,Trading,South,18670000.0,48,11.08,0.0,0
MSME-02826,2024-01-18,Personal Loan,West,3990000.0,24,12.59,0.0,0
MSME-02827,2022-09-26,Education,West,15310000.0,36,13.33,0.0,0
MSME-02828,2022-01-12,Manufacturing,South,570000.0,24,11.22,0.0,0
MSME-02829,2023-07-24,Trading,South,7570000.0,60,15.26,3677212.88,15
MSME-02830,2023-12-11,Manufacturing,North,2300000.0,36,14.98,331695.61,0
MSME-02831,2021-09-30,Services,North,7110000.0,12,11.68,0.0,0
MSME-02832,2021-01-01,Agriculture Tech,South,3550000.0,48,15.17,0.0,0
MSME-02833,2021-08-09,Manufacturing,North,7530000.0,36,17.99,0.0,0
MSME-02834,2026-03-06,Trading,West,8410000.0,36,17.61,7583642.17,0
MSME-02835,2022-01-19,Trading,North,6080000.0,48,11.02,0.0,0
MSME-02836,2025-04-13,Household Loan,South,13170000.0,12,16.57,0.0,0
MSME-02837,2025-09-09,Household Loan,East,18390000.0,24,13.48,10996825.21,0
MSME-02838,2024-06-14,Manufacturing,East,8070000.0,24,11.45,0.0,120
MSME-02839,2022-10-30,Education,South,3930000.0,36,13.07,0.0,0
MSME-02840,2024-07-18,Trading,West,5490000.0,48,13.25,3063100.43,15
MSME-02841,2023-11-18,Trading,South,17090000.0,60,14.66,9386714.43,0
MSME-02842,2022-02-28,Education,South,11480000.0,12,15.63,0.0,45
MSME-02843,2024-10-06,Household Loan,North,9150000.0,24,16.24,1010219.7,0
MSME-02844,2021-04-28,Household Loan,South,3080000.0,12,12.72,0.0,0
MSME-02845,2025-11-27,Services,West,9050000.0,12,13.25,3304001.62,0
MSME-02846,2022-08-28,Trading,East,5640000.0,12,13.16,0.0,0
MSME-02847,2026-01-15,Education,West,18870000.0,48,13.54,16975442.01,0
MSME-02848,2023-08-17,Trading,South,17690000.0,48,18.0,5854353.38,15
MSME-02849,2025-03-12,Services,North,1770000.0,48,16.45,1287700.3,0
MSME-02850,2024-02-06,Trading,North,10380000.0,36,17.82,2201614.8,0
MSME-02851,2021-12-13,Agriculture Tech,South,4580000.0,48,15.85,0.0,0
MSME-02852,2021-12-16,Trading,East,8270000.0,36,13.84,0.0,120
MSME-02853,2025-11-22,Manufacturing,West,17550000.0,24,13.73,12246850.42,45
MSME-02854,2023-04-26,Household Loan,South,10600000.0,24,14.42,0.0,0
MSME-02855,2025-10-08,Manufacturing,South,6750000.0,24,13.92,4308131.18,0
MSME-02856,2023-10-19,Services,South,4240000.0,24,16.8,0.0,0
MSME-02857,2026-06-27,Trading,South,16030000.0,24,14.26,15604512.01,0
MSME-02858,2022-05-19,Manufacturing,North,12530000.0,48,13.07,0.0,45
MSME-02859,2023-11-18,Manufacturing,North,9410000.0,60,16.42,5268363.18,0
MSME-02860,2021-05-03,Manufacturing,North,4430000.0,48,16.98,0.0,0
MSME-02861,2024-02-23,Personal Loan,North,6750000.0,60,13.94,4038098.57,0
MSME-02862,2021-08-29,Trading,North,19200000.0,48,15.67,0.0,15
MSME-02863,2025-09-12,Household Loan,North,10450000.0,24,11.41,6239815.85,75
MSME-02864,2022-01-07,Services,East,8070000.0,12,14.71,0.0,45
MSME-02865,2023-06-23,Trading,South,10480000.0,60,11.31,4651560.83,0
MSME-02866,2023-09-24,Services,West,15600000.0,12,11.2,0.0,0
MSME-02867,2024-11-16,Services,North,6870000.0,24,15.29,1189294.92,0
MSME-02868,2024-02-19,Education,South,3660000.0,60,13.12,2163698.09,0
MSME-02869,2022-02-15,Trading,South,11740000.0,12,16.2,0.0,120
MSME-02870,2023-11-24,Trading,North,13340000.0,48,17.27,5411132.89,0
MSME-02871,2024-07-23,Personal Loan,West,14280000.0,24,11.98,0.0,0
MSME-02872,2026-03-13,Household Loan,North,17650000.0,48,16.07,16496635.91,0
MSME-02873,2021-02-14,Personal Loan,West,7490000.0,48,14.6,0.0,0
MSME-02874,2023-05-20,Trading,West,1600000.0,24,11.78,0.0,0
MSME-02875,2025-02-19,Education,South,19170000.0,60,15.56,15101327.37,0
MSME-02876,2026-03-05,Services,South,8760000.0,36,15.27,7863530.78,0
MSME-02877,2022-08-24,Services,East,12500000.0,36,14.61,0.0,0
MSME-02878,2025-07-06,Trading,South,13360000.0,24,17.49,6924722.73,0
MSME-02879,2023-06-06,Services,East,10980000.0,36,14.65,0.0,0
MSME-02880,2025-05-06,Manufacturing,North,4180000.0,12,17.93,0.0,0
MSME-02881,2023-09-08,Trading,North,15130000.0,60,14.56,7690748.19,45
MSME-02882,2021-10-09,Personal Loan,South,16090000.0,48,11.81,0.0,0
MSME-02883,2021-01-26,Trading,South,11100000.0,48,14.29,0.0,0
MSME-02884,2026-02-14,Manufacturing,West,9820000.0,24,12.28,7903789.44,0
MSME-02885,2023-06-24,Manufacturing,North,2370000.0,48,15.18,654531.54,0
MSME-02886,2022-04-18,Household Loan,West,1770000.0,12,15.85,0.0,0
MSME-02887,2022-08-06,Services,North,6860000.0,12,14.28,0.0,0
MSME-02888,2026-02-08,Trading,South,6290000.0,24,11.68,5007601.3,0
MSME-02889,2025-11-17,Personal Loan,South,19080000.0,48,14.28,16559162.49,0
MSME-02890,2026-04-06,Personal Loan,South,15690000.0,36,11.57,14403801.83,0
MSME-02891,2025-12-06,Trading,North,13230000.0,36,15.77,10961693.23,0
MSME-02892,2023-10-04,Agriculture Tech,South,10400000.0,60,16.53,5565285.21,45
MSME-02893,2023-12-12,Education,West,3430000.0,24,17.74,0.0,0
MSME-02894,2024-09-03,Agriculture Tech,South,19570000.0,60,12.04,13471907.54,0
MSME-02895,2022-10-05,Manufacturing,South,7560000.0,36,14.73,0.0,120
MSME-02896,2022-07-15,Personal Loan,West,2230000.0,36,14.97,0.0,0
MSME-02897,2026-02-08,Services,East,9930000.0,36,17.46,8756483.68,0
MSME-02898,2025-01-05,Trading,South,17490000.0,60,15.39,13399062.19,0
MSME-02899,2025-05-19,Trading,South,17760000.0,24,12.02,7768338.59,0
MSME-02900,2022-10-01,Manufacturing,West,320000.0,12,14.05,0.0,0
MSME-02901,2023-10-11,Manufacturing,South,17740000.0,12,15.58,0.0,15
MSME-02902,2022-08-28,Education,North,5500000.0,36,15.9,0.0,15
MSME-02903,2024-09-08,Manufacturing,South,880000.0,24,17.04,58501.81,0
MSME-02904,2021-07-11,Trading,West,16970000.0,24,12.26,0.0,0
MSME-02905,2021-12-05,Services,North,17290000.0,48,17.66,0.0,0
MSME-02906,2024-11-07,Manufacturing,West,11960000.0,48,11.41,7474773.25,0
MSME-02907,2025-10-22,Household Loan,North,11530000.0,60,17.89,10381359.03,0
MSME-02908,2024-03-21,Trading,West,16280000.0,48,17.0,8014153.48,0
MSME-02909,2021-01-22,Trading,South,15750000.0,60,15.62,0.0,15
MSME-02910,2022-12-30,Trading,South,17810000.0,12,16.14,0.0,0
MSME-02911,2024-06-17,Trading,West,11100000.0,36,11.51,3673057.77,45
MSME-02912,2022-02-01,Manufacturing,South,19360000.0,24,11.29,0.0,0
MSME-02913,2021-07-03,Education,South,19920000.0,12,11.71,0.0,0
MSME-02914,2023-09-09,Household Loan,North,2420000.0,12,11.61,0.0,0
MSME-02915,2023-03-09,Trading,North,17010000.0,60,14.83,6810997.18,0
MSME-02916,2026-03-18,Agriculture Tech,North,10050000.0,36,12.51,9085459.46,0
MSME-02917,2023-04-09,Education,East,7810000.0,60,17.02,3375384.06,0
MSME-02918,2022-08-23,Personal Loan,North,12300000.0,12,14.12,0.0,0
MSME-02919,2024-09-09,Trading,North,1210000.0,24,15.87,81543.1,0
MSME-02920,2025-05-18,Trading,South,10180000.0,48,15.57,7786738.69,0
MSME-02921,2022-03-12,Trading,East,17430000.0,60,13.24,2671901.68,0
MSME-02922,2023-04-13,Education,East,4350000.0,12,12.7,0.0,0
MSME-02923,2025-09-30,Personal Loan,North,8590000.0,48,13.4,7197418.83,0
MSME-02924,2025-06-13,Manufacturing,North,18800000.0,48,16.58,14739975.55,0
MSME-02925,2023-02-06,Trading,West,8630000.0,12,15.1,0.0,120
MSME-02926,2023-06-02,Household Loan,South,7230000.0,36,12.77,0.0,0
MSME-02927,2024-10-17,Personal Loan,West,8870000.0,12,16.72,0.0,0
MSME-02928,2024-03-06,Household Loan,West,10440000.0,24,11.38,0.0,0
MSME-02929,2025-11-20,Education,West,12680000.0,48,15.89,11074466.62,0
MSME-02930,2025-04-03,Trading,North,16030000.0,24,14.07,6034346.01,0
MSME-02931,2021-10-24,Services,West,9100000.0,60,16.12,513458.05,0
MSME-02932,2023-05-18,Agriculture Tech,West,16370000.0,48,17.49,4157763.09,0
MSME-02933,2024-09-29,Manufacturing,South,10720000.0,36,16.25,4814590.03,0
MSME-02934,2025-02-16,Services,South,6840000.0,12,14.09,0.0,0
MSME-02935,2023-10-05,Education,South,13190000.0,60,12.06,6708063.4,0
MSME-02936,2025-08-17,Manufacturing,North,14380000.0,24,16.64,8257289.68,0
MSME-02937,2026-05-07,Education,South,11210000.0,60,14.22,10892745.16,0
MSME-02938,2025-05-30,Services,South,1230000.0,36,11.53,806673.52,0
MSME-02939,2021-04-22,Household Loan,South,3480000.0,12,16.03,0.0,0
MSME-02940,2024-04-11,Manufacturing,South,5780000.0,60,13.04,3575668.2,0
MSME-02941,2022-10-20,Trading,South,5720000.0,24,11.34,0.0,0
MSME-02942,2021-12-26,Agriculture Tech,East,13500000.0,60,17.32,1451276.72,0
MSME-02943,2022-07-23,Trading,West,470000.0,12,14.38,0.0,0
MSME-02944,2024-02-28,Education,North,15140000.0,60,12.97,9010549.4,0
MSME-02945,2024-05-15,Education,South,5380000.0,24,16.01,0.0,0
MSME-02946,2021-07-06,Manufacturing,North,6270000.0,12,17.2,0.0,0
MSME-02947,2021-01-19,Services,East,10610000.0,36,11.0,0.0,0
MSME-02948,2026-02-06,Services,East,4400000.0,36,15.81,3861209.32,0
MSME-02949,2022-09-04,Trading,West,17700000.0,48,16.37,432151.67,0
MSME-02950,2021-05-10,Household Loan,South,1800000.0,60,12.47,0.0,15
MSME-02951,2021-11-07,Personal Loan,West,8940000.0,24,14.43,0.0,0
MSME-02952,2021-05-06,Agriculture Tech,North,17000000.0,60,11.63,0.0,0
MSME-02953,2025-08-14,Education,East,12360000.0,12,16.23,777018.58,0
MSME-02954,2025-01-08,Services,North,5920000.0,48,16.93,4086232.61,0
MSME-02955,2021-08-25,Household Loan,West,8470000.0,24,11.76,0.0,0
MSME-02956,2021-04-21,Agriculture Tech,South,14160000.0,60,16.72,0.0,0
MSME-02957,2025-02-13,Education,East,19470000.0,24,16.4,6029816.47,0
MSME-02958,2024-09-04,Personal Loan,West,17870000.0,12,13.43,0.0,0
MSME-02959,2021-01-26,Trading,North,6910000.0,48,15.83,0.0,120
MSME-02960,2024-04-16,Personal Loan,North,19960000.0,24,11.0,0.0,15
MSME-02961,2023-10-17,Manufacturing,West,170000.0,12,17.52,0.0,0
MSME-02962,2023-01-18,Trading,South,650000.0,36,14.85,0.0,0
MSME-02963,2021-06-02,Trading,North,16490000.0,24,15.34,0.0,0
MSME-02964,2021-03-13,Household Loan,South,4070000.0,48,15.65,0.0,15
MSME-02965,2021-04-25,Personal Loan,South,1310000.0,24,14.93,0.0,0
MSME-02966,2022-09-25,Education,North,4820000.0,24,17.0,0.0,0
MSME-02967,2022-08-20,Education,South,8580000.0,12,15.27,0.0,0
MSME-02968,2025-10-31,Services,North,14640000.0,60,17.35,13214582.58,0
MSME-02969,2024-12-25,Household Loan,South,12520000.0,60,15.08,9508497.9,0
MSME-02970,2021-10-31,Services,West,4830000.0,24,12.2,0.0,0
MSME-02971,2022-05-11,Trading,West,10120000.0,48,17.39,0.0,0
MSME-02972,2022-08-17,Manufacturing,East,18530000.0,48,15.77,138308.08,15
MSME-02973,2025-03-09,Education,North,16320000.0,12,15.89,0.0,0
MSME-02974,2022-09-03,Education,West,6530000.0,24,17.9,0.0,0
MSME-02975,2025-02-08,Trading,South,19650000.0,24,11.53,5745867.79,0
